0.50141	1.91216656	0.0039348021
0.503	1.91053135	0.0038979822
0.50459	1.90890051	0.0038622993
0.50618	1.90727398	0.0038277291
0.50777	1.90565154	0.0037942432
0.50936	1.9040331	0.0037618177
0.51094	1.90241851	0.0037304282
0.51253	1.90080761	0.0037000498
0.51412	1.89920036	0.0036706616
0.51571	1.89759653	0.0036422394
0.5173	1.89599606	0.0036147623
0.51889	1.89439883	0.0035882093
0.52048	1.89280471	0.0035625601
0.52207	1.89121359	0.0035377946
0.52366	1.88962536	0.0035138937
0.52525	1.88803986	0.003490838
0.52684	1.88645706	0.0034686106
0.52843	1.88487678	0.0034471926
0.53002	1.883299	0.0034265682
0.5316	1.88172353	0.0034067193
0.53319	1.8801503	0.0033876306
0.53478	1.87857922	0.0033692863
0.53637	1.87701019	0.0033516711
0.53796	1.87544312	0.0033347702
0.53955	1.87387791	0.0033185691
0.54114	1.87231447	0.003303054
0.54273	1.87075271	0.0032882112
0.54431	1.86919254	0.0032740275
0.5459	1.86763388	0.00326049
0.54749	1.86607663	0.0032475862
0.54908	1.86452071	0.0032353041
0.55067	1.86296604	0.0032236319
0.55226	1.86141254	0.003212558
0.55384	1.85986012	0.0032020714
0.55543	1.85830872	0.0031921612
0.55702	1.85675824	0.0031828169
0.55861	1.85520862	0.0031740282
0.5602	1.85365978	0.0031657853
0.56178	1.8521117	0.0031580787
0.56337	1.8505642	0.0031508985
0.56496	1.84901726	0.0031442358
0.56655	1.84747086	0.003138082
0.56814	1.84592483	0.0031324279
0.56972	1.84437921	0.0031272656
0.57131	1.84283388	0.0031225867
0.5729	1.84128872	0.0031183832
0.57449	1.83974377	0.0031146475
0.57607	1.8381989	0.0031113721
0.57766	1.83665412	0.0031085496
0.57925	1.83510926	0.003106173
0.58084	1.8335643	0.0031042353
0.58242	1.83201924	0.0031027298
0.58401	1.83047397	0.00310165
0.5856	1.82892843	0.0031009895
0.58718	1.82738256	0.0031007422
0.58877	1.8258363	0.0031009021
0.59036	1.82428966	0.0031014632
0.59195	1.82274246	0.00310242
0.59353	1.82119477	0.0031037669
0.59512	1.81964647	0.0031054986
0.59671	1.81809757	0.0031076097
0.59829	1.81654791	0.0031100953
0.59988	1.81499753	0.0031129503
0.60147	1.81344635	0.0031161701
0.60305	1.8118943	0.0031197499
0.60464	1.81034139	0.0031236851
0.60623	1.80878748	0.0031279716
0.60781	1.80723261	0.0031326048
0.6094	1.80567673	0.0031375804
0.61098	1.8041197	0.0031428949
0.61257	1.80256157	0.0031485438
0.61416	1.80100225	0.0031545237
0.61574	1.79944173	0.0031608305
0.61733	1.79787989	0.003167461
0.61891	1.79631676	0.0031744114
0.6205	1.79475232	0.0031816781
0.62209	1.79318641	0.0031892584
0.62367	1.79161909	0.0031971486
0.62526	1.79005032	0.0032053456
0.62684	1.78847996	0.0032138467
0.62843	1.78690807	0.0032226487
0.63001	1.78533461	0.0032317485
0.6316	1.78375948	0.0032411437
0.63318	1.78218266	0.0032508316
0.63477	1.78060409	0.0032608097
0.63635	1.77902379	0.003271075
0.63794	1.77744167	0.0032816254
0.63952	1.77585774	0.0032924583
0.64111	1.77427191	0.0033035715
0.64269	1.77268421	0.0033149627
0.64428	1.77109453	0.0033266299
0.64586	1.76950285	0.003338571
0.64745	1.76790917	0.0033507837
0.64903	1.76631342	0.0033632664
0.65062	1.76471561	0.0033760167
0.6522	1.76311564	0.0033890332
